Timestamp,Username,Name,Followers,Following,Posts,Likes
2026-03-14T00:05:44.998611+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-14T00:58:11.345337+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-14T00:58:11.483984+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-14T01:59:07.947341+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-14T01:59:08.173977+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-14T02:58:49.179479+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-14T02:58:49.324380+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-14T03:54:11.828935+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-14T03:54:11.943442+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-14T04:54:19.165935+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-14T04:54:19.269151+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-14T07:15:06.969522+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-14T07:15:07.062546+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
